"GeneName","Start","Stop","Chromosome"
"NCKAP1L",53997752,55048243,"12"
"PDE1B",54049601,55079239,"12"
"PPP1R1A",54075387,55088659,"12"
"LACRT",54130811,55134895,"12"
"DCD",54144589,55148493,"12"
"MUCL1",54330518,55396008,"12"
"TESPA1",54448015,55484762,"12"
"NEUROD4",54519974,55530017,"12"
"OR9K2",54626406,55632750,"12"
"OR10A7",54721025,55721975,"12"
"OR6C74",54744609,55756625,"12"
"OR6C6",54793988,55796569,"12"
"OR6C1",54814343,55822364,"12"
"OR6C3",54830043,55832687,"12"
"OR6C75",54862975,55869279,"12"
"OR6C65",54900529,55901467,"12"
"OR6C76",54926254,55927192,"12"
"OR6C2",54944069,55953347,"12"
"OR6C70",54969200,55970138,"12"
"OR6C68",54992378,55993316,"12"
"OR6C4",55049602,56055832,"12"
"OR2AP1",55072468,56075612,"12"
"OR10P1",55136892,56137833,"12"
"METTL7B",55181736,56184611,"12"
"ITGA7",55184568,56216404,"12"
"BLOC1S1",55216038,56220087,"12"
"RDH5",55220367,56224705,"12"
"CD63",55225323,56229707,"12"
"GDF11",55243122,56257264,"12"
"SARNP",55252463,56317724,"12"
"ORMDL2",55318041,56321879,"12"
"DNAJC14",55320960,56330824,"12"
"MMP19",55335433,56342966,"12"
"PYM1",55401413,56432618,"12"
"DGKA",55427319,56454027,"12"
"PMEL",55454105,56473317,"12"
"CDK2",55466781,56472789,"12"
"RAB5B",55473913,56496683,"12"
"SUOX",55497180,56506641,"12"
"IKZF4",55507659,56538435,"12"
"RPS26",55541351,56544697,"12"
"ERBB3",55576799,56603505,"12"
"PA2G4",55604537,56613910,"12"
"RPL41",55616590,56617967,"12"
"ESYT1",55618250,56644674,"12"
"ZC3H10",55618260,56627514,"12"
"MYL6B",55652256,56659647,"12"
"MYL6",55658346,56663496,"12"
"SMARCC2",55662359,56689567,"12"
"RNF41",55702179,56721933,"12"
"NABP2",55722015,56729854,"12"
"SLC39A5",55730049,56737846,"12"
"ANKRD52",55737807,56758384,"12"
"COQ10A",55766890,56770966,"12"
"CS",55771699,56800391,"12"
"CNPY2",55809842,56816119,"12"
"PAN2",55816223,56834053,"12"
"IL23A",55834174,56840410,"12"
"STAT2",55841597,56860203,"12"
"APOF",55860568,56862857,"12"
"TIMELESS",55916363,56949426,"12"
"MIP",55949502,56969166,"12"
"SPRYD4",55968578,56979708,"12"
"GLS2",55970944,56988414,"12"
"RBMS2",56021820,57096193,"12"
"BAZ2A",56095596,57136816,"12"
"ATP5F1B",56138175,57145984,"12"
"PTGES3",56163341,57188408,"12"
"NACA",56212305,57231628,"12"
"PRIM1",56230438,57252374,"12"
"HSD17B6",56252161,57287790,"12"
"SDR9C7",56423133,57434408,"12"
"RDH16",56451431,57459374,"12"
"GPR182",56494492,57498447,"12"
"ZBTB39",56498836,57506546,"12"
"TAC3",56510000,57528883,"12"
"MYO1A",56528517,57551198,"12"
"NEMP1",56555643,57588063,"12"
"NAB2",56589043,57595476,"12"
"STAT6",56595408,57632139,"12"
"LRP1",56628483,57713361,"12"
"NXPH4",56716794,57726449,"12"
"SHMT2",56729573,57734935,"12"
"NDUFA4L2",56734903,57740715,"12"
"STAC3",56743453,57751188,"12"
"R3HDM2",56753762,57931043,"12"
"INHBC",56934784,57952062,"12"
"INHBE",56952323,57959280,"12"
"GLI1",56959785,57972268,"12"
"ARHGAP9",56972264,57988814,"12"
"MARS1",56975445,58017569,"12"
"DDIT3",57016588,58021737,"12"
"MBD6",57020710,58030148,"12"
"DCTN2",57029633,58047224,"12"
"KIF5A",57046026,58086633,"12"
"PIP4K2C",57091174,58103418,"12"
"DTX3",57104622,58109804,"12"
"ARHGEF25",57110180,58117245,"12"
"B4GALNT1",57123409,58133239,"12"
"OS9",57193841,58228342,"12"
"AGAP2",57223761,58242157,"12"
"TSPAN31",57238013,58250219,"12"
"CDK4",57247727,58256013,"12"
"MARCHF9",57255103,58260411,"12"
"CYP27B1",57262334,58268986,"12"
"METTL1",57268471,58272119,"12"
"EEF1AKMT3",57271492,58282541,"12"
"TSFM",57282761,58308071,"12"
"AVIL",57297376,58318734,"12"
"CTDSP2",57319927,58346729,"12"
"ATP23",57406039,58459148,"12"
"LRIG3",58372149,59420504,"12"
"SLC16A7",59096029,60289855,"12"
"TAFA2",61208273,62779150,"12"
"USP15",61760338,62917431,"12"
"MON2",61966817,63100476,"12"
"PPM1H",62143994,63435150,"12"
"AVPR1A",62642759,63651201,"12"
"DPY19L2",63058913,64168939,"12"
"RXYLT1",63279833,64309792,"12"
"SRGAP1",63343761,64662217,"12"
"KICS2",63686316,64722296,"12"
"C12orf56",63764762,64890758,"12"
"XPOT",63904392,64951125,"12"
"TBK1",63952090,65002114,"12"
"RASSF3",64007001,65197564,"12"
"GNS",64213445,65259431,"12"
"TBC1D30",64259484,65381033,"12"
"WIF1",64550626,65621305,"12"
"LEMD3",64669583,65748355,"12"
"MSRB3",64778643,65991430,"12"
"HMGA2",65324460,66466291,"12"
"LLPH",65616555,66630750,"12"
"TMBIM4",65635846,66670027,"12"
"IRAK3",65689195,66754622,"12"
"HELB",65802493,66843643,"12"
"GRIP1",65847431,67569162,"12"
"CAND1",66769358,67819953,"12"
"DYRK2",67148338,68165406,"12"
"IFNG",67654768,68659740,"12"
"IL26",67701349,68725810,"12"
"IL22",67748242,68753604,"12"
"MDM1",67772443,68832381,"12"
"RAP1B",68110855,69171901,"12"
"NUP107",68186951,69245809,"12"
"SLC35E3",68246125,69293964,"12"
"MDM2",68308177,69345544,"12"
"CPM",68342197,69471570,"12"
"CPSF6",68739569,69774358,"12"
"LYZ",68848381,69854234,"12"
"YEATS4",68859710,69890870,"12"
"FRS2",68970349,70079793,"12"
"CCT2",69085426,70101570,"12"
"LRRC10",69108564,70110907,"12"
"BEST3",69143360,70199476,"12"
"RAB3IP",69238860,70323204,"12"
"MYRFL",69325227,70459097,"12"
"CNOT2",69743002,70854993,"12"
"KCNMB4",69866290,70934292,"12"
"PTPRB",70015870,71137440,"12"
"PTPRR",70138073,71420738,"12"
"TSPAN8",70625085,71941898,"12"
"LGR5",70939798,72086310,"12"
"ZFC3H1",71109599,72167725,"12"
"THAP2",71164301,72180644,"12"
"TMEM19",71186082,72205047,"12"
"RAB21",71254863,72300286,"12"
"TBC1D15",71339707,72427248,"12"
"TPH2",71438845,72686618,"12"
"TRHDE",71587266,73170758,"12"
"ATXN7L3B",74037835,75045430,"12"
"KCNC2",74540077,75709839,"12"
"CAPS2",74775979,75890928,"12"
"GLIPR1L1",74834670,75870560,"12"
"GLIPR1L2",74891089,75932688,"12"
"GLIPR1",74980753,76003863,"12"
"KRR1",74990863,76011636,"12"
"PHLDA1",75525447,76531776,"12"
"NAP1L1",75536585,76584735,"12"
"BBS10",75844474,76848415,"12"
"OSBPL8",75851797,77059809,"12"
"ZDHHC17",76264103,77353696,"12"
"CSRP2",76358709,77379023,"12"
"E2F7",76521248,77565569,"12"
"NAV3",76824641,78713010,"12"
"SYT1",78363993,79952008,"12"
"PAWR",79074979,80190964,"12"
"PPP1R12A",79273563,80435460,"12"
"OTOGL",79599537,80880880,"12"
"PTPRQ",79902178,81180273,"12"
"MYF6",80207634,81209474,"12"
"MYF5",80216912,81219671,"12"
"LIN7A",80292520,81437934,"12"
"ACSS3",80436414,81761210,"12"
"PPFIA2",80757975,82259553,"12"
"CCDC59",81723681,82858805,"12"
"METTL25",81858528,82979239,"12"
"TMTC2",82186880,83634870,"12"
"SLC6A15",84359491,85413629,"12"
"TSPAN19",84514311,85536277,"12"
"LRRIQ1",84536314,85764457,"12"
"ALX1",84780220,85801784,"12"
"RASSF9",85300703,86336409,"12"
"NTS",85374295,86382992,"12"
"MGAT4C",85455666,87338904,"12"
"C12orf50",87480035,88534037,"12"
"C12orf29",87533846,88550160,"12"
"CEP290",87549016,88642099,"12"
"TMTC3",87642296,88699887,"12"
"KITLG",87992793,89080851,"12"
"DUSP6",88847235,89852501,"12"
"POC1B",88919718,90026047,"12"
"POC1B-GALNT4",89019408,90026262,"12"
"GALNT4",89019412,90024796,"12"
"ATP2B1",89088049,90209366,"12"
"CCER1",90405622,91455176,"12"
"EPYC",90463682,91505026,"12"
"KERA",90550491,91558024,"12"
"LUM",90602629,91611494,"12"
"DCN",90640484,91683217,"12"
"BTG1",91640278,92645846,"12"
"PLEKHG7",92202843,93272455,"12"
"EEA1",92270637,93429331,"12"
"NUDT4",92877883,93908146,"12"
"UBE2N",92905673,93941947,"12"
"MRPL42",92967514,94016214,"12"
"SOCS2",93069814,94083487,"12"
"CRADD",93177375,94394840,"12"
"PLXNC1",93648577,94807675,"12"
"CEP83",93806449,94959988,"12"
"TMCC3",94067122,95150557,"12"
"NDUFA12",94395297,95503748,"12"
"NR2C1",94520229,95573628,"12"
"FGD6",94576749,95717482,"12"
"VEZT",94717746,95802799,"12"
"METAP2",94973520,96015839,"12"
"USP44",95016560,96051476,"12"
"NTN4",95157807,96291189,"12"
"SNRPF",95358952,96403828,"12"
"CCDC38",95367048,96442635,"12"
"AMDHD1",95443331,96468720,"12"
"HAL",95472662,96496365,"12"
"LTA4H",95500753,96543520,"12"
"ELK3",95694375,96769824,"12"
"CDK17",95778261,96900480,"12"
"CFAP54",95989571,97375555,"12"
"NEDD1",96407224,97453780,"12"
"TMPO",98015579,99050351,"12"
"SLC25A3",98093591,99106379,"12"
"IKBIP",98113405,99145113,"12"
"APAF1",98145290,99235433,"12"
"ANKS1B",98226457,100484936,"12"
"GARIN6",99147753,100150114,"12"
"BLTP3B",99528455,100642874,"12"
"ACTR6",99699122,100741865,"12"
"DEPDC4",99703669,100767079,"12"
"SCYL2",99767140,100841715,"12"
"SLC17A8",99857074,100922055,"12"
"NR1H4",99973708,101064414,"12"
"GAS2L3",100073683,101128288,"12"
"ANO4",100217526,101628641,"12"
"SLC5A8",100655493,101710238,"12"
"UTP20",100780105,101886618,"12"
"ARL1",100893116,101907772,"12"
"SPIC",100975336,101986997,"12"
"MYBPC1",101068353,102186028,"12"
"CHPT1",101196947,102244140,"12"
"SYCP3",101228648,102239472,"12"
"GNPTAB",101245499,102330959,"12"
"DRAM1",101377580,102512130,"12"
"WASHC3",101512840,102562149,"12"
"NUP37",101573103,102620120,"12"
"PARPBP",101620183,102697520,"12"
"PMCH",101696459,102697833,"12"
"IGF1",101895874,102981744,"12"
"PAH",102336889,103458410,"12"
"ASCL1",102457674,103460513,"12"
"C12orf42",102737591,103995978,"12"
"STAB2",103087273,104266719,"12"
"NT5DC3",103270453,104341234,"12"
"HSP90B1",103430107,104453931,"12"
"UQCC6",103440763,104465708,"12"
"TDG",103465822,104488874,"12"
"GLT8D2",103488987,104564183,"12"
"HCFC2",103564531,104606524,"12"
"NFYB",103617086,104638241,"12"
"TXNRD1",103715779,104850307,"12"
"EID3",103803739,104805205,"12"
"CHST11",103955295,105262014,"12"
"SLC41A2",104301801,105458744,"12"
"NOPCHAP1",104486316,105574197,"12"
"ALDH1L2",104519784,105607643,"12"
"WASHC4",104607324,105669130,"12"
"APPL2",104673297,105736203,"12"
"C12orf75",104735290,105896097,"12"
"NUAK1",105563345,106638954,"12"
"CKAP4",105737881,106804279,"12"
"TCP11L2",105801929,106847003,"12"
"POLR3B",105857748,107010198,"12"
"RFX4",106083004,107262803,"12"
"RIC8B",106274621,107389316,"12"
"TMEM263",106455719,107478778,"12"
"MTERF2",106477277,107487160,"12"
"CRY1",106491364,107593549,"12"
"ABTB3",106818421,108159642,"12"
"PWP1",107185799,108213162,"12"
"PRDM4",107232871,108261272,"12"
"ASCL4",107274704,108276644,"12"
"WSCD2",107629288,108750537,"12"
"CMKLR1",107788044,108839317,"12"
"FICD",108015277,109025837,"12"
"SART3",108022214,109061400,"12"
"ISCU",108062582,109069368,"12"
"TMEM119",108089851,109098320,"12"
"SELPLG",108121895,109133894,"12"
"CORO1C",108145109,109231526,"12"
"SSH1",108278191,109357590,"12"
"DAO",108358932,109401043,"12"
"SVOP",108407741,109521068,"12"
"USP30",108523089,109588023,"12"
"ALKBH2",108588188,109593631,"12"
"UNG",108597597,109626725,"12"
"ACACB",108616587,109768226,"12"
"FOXN4",108777978,109809284,"12"
"MYO1H",108847900,109955523,"12"
"KCTD10",108948655,109977359,"12"
"UBE3B",108977402,110036705,"12"
"MMAB",109053715,110073580,"12"
"MVK",109073255,110098125,"12"
"FAM222A",109213825,110270495,"12"
"TRPV4",109283087,110333406,"12"
"GLTP",109350945,110380541,"12"
"TCHP",109400264,110483841,"12"
"GIT2",109429804,110496389,"12"
"ANKRD13A",109499186,110539763,"12"
"C12orf76",109527028,110573636,"12"
"IFT81",109624335,110718793,"12"
"ATP2A2",109780756,110851093,"12"
"ANAPC7",109872900,110903730,"12"
"ARPC3",109934823,110950422,"12"
"GPN3",109952486,110969268,"12"
"FAM216A",109968415,110990385,"12"
"VPS29",109991083,111002111,"12"
"RAD9B",110001655,111033556,"12"
"PPTC7",110033245,111083318,"12"
"TCTN1",110114027,111163431,"12"
"HVCN1",110127841,111204950,"12"
"PPP1CC",110219680,111242939,"12"
"CCDC63",110346769,111407535,"12"
"MYL2",110410819,111421443,"12"
"CUX2",110534165,111850554,"12"
"PHETA1",110860651,111869121,"12"
"SH2B3",110905923,111951623,"12"
"ATXN2",110943485,112099676,"12"
"BRAP",111142146,112185956,"12"
"ACAD10",111186053,112257107,"12"
"ALDH2",111266887,112317532,"12"
"MAPKAPK5",111342013,112402222,"12"
"TMEM116",111431282,112513185,"12"
"ERP29",111513348,112523449,"12"
"NAA25",111526689,112608796,"12"
"TRAFD1",111625538,112653604,"12"
"HECTD4",111660188,112882439,"12"
"RPL6",111905189,112918838,"12"
"PTPN11",111918351,113009918,"12"
"RPH3A",112070380,113398881,"12"
"OAS1",112405856,113433219,"12"
"OAS3",112438051,113476460,"12"
"OAS2",112478395,113511723,"12"
"DTX1",112556730,113598028,"12"
"RASAL1",112598819,113636239,"12"
"CFAP73",112649724,113659276,"12"
"DDX54",112657173,113685479,"12"
"RITA1",112685526,113692368,"12"
"IQCD",112695441,113721094,"12"
"TPCN1",112721050,113798585,"12"
"SLC8B1",112798759,113859493,"12"
"PLBD2",112858566,113891629,"12"
"SDS",112892445,113926301,"12"
"SDSL",112922380,113938276,"12"
"LHX5",112962033,113972280,"12"
"RBM19",113316738,114466325,"12"
"TBX5",113853911,114908442,"12"
"TBX3",114170255,115184175,"12"
"MED13L",115457905,116777693,"12"
"MAP1LC3B2",116048105,117076606,"12"
"SPRING1",116210171,117238070,"12"
"RNFT2",116238178,117353631,"12"
"HRK",116356144,117381441,"12"
"FBXW8",116410950,117531148,"12"
"TESC",116538923,117599479,"12"
"FBXO21",116641991,117690470,"12"
"NOS1",116708142,117952170,"12"
"KSR2",116953012,118468990,"12"
"RFC5",117513588,118533130,"12"
"WSB2",117532687,118562430,"12"
"VSIG10",117563593,118636026,"12"
"PEBP1",117636124,118645584,"12"
"TAOK3",117649801,118872907,"12"
"SUDS3",117876555,118918033,"12"
"SRRM4",118481541,119663051,"12"
"HSPB8",118671555,119724855,"12"
"CCDC60",118834712,120041040,"12"
"TMEM233",119093774,120143075,"12"
"PRKAB1",119167864,120181624,"12"
"CIT",119185791,120377320,"12"
"BICDL1",119489236,120594494,"12"
"RAB35",119595099,120617502,"12"
"GCN1",119627202,120694715,"12"
"RPLP0",119696699,120701235,"12"
"PXN",119710439,120765771,"12"
"SIRT4",119802316,120813249,"12"
"PLA2G1B",119822115,120827779,"12"
"MSI1",119841330,120869164,"12"
"COX6A1",119938090,120940737,"12"
"TRIAP1",119943964,120946384,"12"
"GATC",119946444,120963749,"12"
"SRSF9",119961672,120995946,"12"
"DYNLL1",119969850,120998493,"12"
"COQ5",120003279,121034434,"12"
"RNF10",120033480,121077588,"12"
"POP5",120078764,121081402,"12"
"CABP1",120140626,121167324,"12"
"MLEC",120187149,121201859,"12"
"UNC119B",120210458,121223640,"12"
"ACADS",120225774,121240008,"12"
"SPPL3",120262510,121404358,"12"
"HNF1A",120478543,121502512,"12"
"C12orf43",120500486,121516502,"12"
"OASL",120517763,121539246,"12"
"P2RX7",120632819,121688032,"12"
"P2RX4",120710065,121734106,"12"
"CAMKK2",120737675,121798308,"12"
"ANAPC5",120808245,121899896,"12"
"RNF34",120900083,121930623,"12"
"KDM2B",120929096,122081023,"12"
"ORAI1",121126509,122143218,"12"
"MORN3",121148742,122172631,"12"
"TMEM120B",121212752,122283001,"12"
"RHOF",121277754,122303403,"12"
"SETD1B",121304009,122332656,"12"
"HPD",121339527,122363596,"12"
"PSMD9",121388732,122418297,"12"
"CFAP251",121418592,122503927,"12"
"BCL7A",121519422,122562044,"12"
"MLXIP",121578756,122647344,"12"
"LRRC43",121667738,122703471,"12"
"IL31",121672029,122674221,"12"
"B3GNT4",121703681,122708952,"12"
"DIABLO",121707663,122727456,"12"
"VPS33A",121729564,122766494,"12"
"CLIP1",121771432,122922669,"12"
"ZCCHC8",121971600,123000932,"12"
"RSRC2",122003454,123027000,"12"
"KNTC1",122027246,123126396,"12"
"HCAR2",122201293,123203357,"12"
"HCAR3",122214756,123216811,"12"
"HCAR1",122226076,123230844,"12"
"DENR",122252824,123271064,"12"
"CCDC62",122274526,123327528,"12"
"HIP1R",122334453,123362961,"12"
"VPS37B",122365330,123396127,"12"
"ABCB9",122420951,123481649,"12"
"OGFOD2",122474580,123480043,"12"
"ARL6IP4",122480060,123482913,"12"
"PITPNM2",122483480,123651090,"12"
"MPHOSPH9",122652320,123744014,"12"
"MTRFR",122733385,123758079,"12"
"CDK2AP1",122750112,123772334,"12"
"SBNO1",122789109,123864847,"12"
"KMT5A",122884132,123909353,"12"
"RILPL2",122915039,123936684,"12"
"SNRNP35",122958088,123973154,"12"
"RILPL1",122970054,124033719,"12"
"TMED2",123084533,124098582,"12"
"DDX55",123102077,124120943,"12"
"EIF2B1",123120406,124133766,"12"
"GTF2H3",123133739,124162604,"12"
"TCTN2",123171110,124208399,"12"
"ATP6V0A2",123212353,124261755,"12"
"DNAH10",123262188,124435720,"12"
"CCDC92",123418660,124472831,"12"
"ZNF664",123471845,124515439,"12"
"RFLNA",123473241,124816024,"12"
"NCOR2",123824415,125067612,"12"
"SCARB1",124276856,125382668,"12"
"UBC",124411604,125417368,"12"
"DHX37",124446825,125489131,"12"
"BRI3BP",124493645,125531231,"12"
"AACS",124565434,125643333,"12"
"TMEM132B",124686386,126162377,"12"
"TMEM132C",127767170,129207911,"12"
"SLC15A4",128293194,129323958,"12"
"GLT1D1",128353427,129484968,"12"
"TMEM132D",128571725,130404025,"12"
"FZD10",129662459,130665740,"12"
"PIWIL1",129837887,130872637,"12"
"RIMBP2",129896133,131268228,"12"
"STX2",130289600,131339254,"12"
"RAN",130372037,131377678,"12"
"ADGRD1",130453907,131641469,"12"
"SFSWAP",131211081,132299738,"12"
"MMP17",131328393,132351783,"12"
"ULK1",131394622,132423150,"12"
"PUS1",131429200,132445896,"12"
"EP400",131449942,132580460,"12"
"DDX51",131636594,132644319,"12"
"NOC4L",131644457,132652473,"12"
"GALNT9",131696372,132829589,"12"
"FBRSL1",131989551,133085188,"12"
"LRCOL1",132103150,133110582,"12"
"P2RX2",132118776,133122388,"12"
"POLE",132123753,133187376,"12"
"PXMP2",132187587,133204985,"12"
"PGAM5",132210819,133222734,"12"
"ANKLE2",132225503,133261832,"12"
"GOLGA3",132268902,133329143,"12"
"CHFR",132322187,133456304,"12"
"ZNF605",132418306,133456306,"12"
"ZNF26",132486365,133532952,"12"
"ZNF84",132537292,133563304,"12"
"ZNF140",132580474,133607526,"12"
"ZNF891",132604779,133630274,"12"
"ZNF10",132630575,133659465,"12"
"ZNF268",132681409,133714832,"12"
"ANHX",132718312,133735877,"12"
"TUBA3C",18673772,19681824,"13"
"TPTE2",18922876,20061625,"13"
"MPHOSPH8",19133659,20173441,"13"
"PSPC1",19174752,20283019,"13"
"ZMYM5",19323482,20363649,"13"
"ZMYM2",19458677,20591829,"13"
"GJA3",19638255,20661052,"13"
"GJB2",19687463,20692938,"13"
"GJB6",19721962,20732365,"13"
"CRYL1",19903666,21025873,"13"
"IFT88",20067138,21191444,"13"
"IL17D",20202127,21223098,"13"
"EEF1AKMT1",20228731,21273961,"13"
"XPO4",20277329,21403048,"13"
"LATS2",20473036,21561586,"13"
"SAP18",20640119,21649097,"13"
"SKA3",20653595,21676552,"13"
"MRPL57",20676658,21679084,"13"
"ZDHHC20",20848784,21959370,"13"
"MICU2",20992691,22104181,"13"
"FGF9",21171073,22204498,"13"
"SGCG",22680979,23825162,"13"
"SACS",22788689,23933763,"13"
"TNFRSF19",23070370,24176104,"13"
"MIPEP",23230189,24389400,"13"
"C1QTNF9B",23391099,24397502,"13"
"SPATA13",23479805,24807074,"13"
"C1QTNF9",23807166,24822535,"13"
"PARP4",23920931,25012778,"13"
"ATP12A",24180408,25212472,"13"
"RNF17",24264169,25379921,"13"
"CENPJ",24382279,25422889,"13"
"PABPC3",24596136,25599254,"13"
"AMER2",24661679,25672288,"13"
"MTMR6",24746222,25787510,"13"
"NUP58",24801524,25865390,"13"
"ATP8A2",24871974,26525851,"13"
"SHISA2",25544597,26552016,"13"
"RNF6",25632115,26722314,"13"
"CDK8",25754104,26920982,"13"
"WASF3",26057683,27188948,"13"
"GPR12",26255200,27260786,"13"
"USP12",26566156,27671811,"13"
"RPL21",26751362,27756691,"13"
"RASL11A",26770830,27775192,"13"
"GTF3A",26924619,27935823,"13"
"MTIF3",26935643,27950591,"13"
"LNX2",27045913,28120529,"13"
"POLR1D",27120742,28244237,"13"
"GSX1",27292483,28294768,"13"
"PDX1",27420000,28426313,"13"
"CDX2",27460918,28469315,"13"
"URAD",27477717,28488693,"13"
"FLT3",27503274,28600592,"13"
"PAN3",27638506,28795335,"13"
"FLT1",27800346,28995145,"13"
"POMP",28159065,29178959,"13"
"SLC46A3",28200064,29218970,"13"
"MTUS2",28320339,30005947,"13"
"SLC7A1",29009414,30095688,"13"
"UBL3",29264371,30350617,"13"
"KATNAL1",29702630,30807551,"13"
"UBE2L5",29922488,30929758,"13"
"HMGB1",29956704,31117597,"13"
"USPL1",30117693,31160770,"13"
"ALOX5AP",30213478,31264426,"13"
"MEDAG",30406271,31425572,"13"
"TEX26",30432656,31475500,"13"
"HSPH1",30634973,31662388,"13"
"B3GLCT",30699975,31832276,"13"
"RXFP2",31239526,32303389,"13"
"FRY",31346713,32799125,"13"
"ZAR1L",31803699,32815363,"13"
"BRCA2",31815086,32900268,"13"
"N4BP2L1",31900723,32928311,"13"
"N4BP2L2",31932417,33038885,"13"
"PDS5B",32086452,33278019,"13"
"KL",32516423,33566143,"13"
"STARD13",32603137,33850630,"13"
"RFC3",33318069,34466558,"13"
"NBEA",34442270,36173022,"13"
"MAB21L1",34973419,35978764,"13"
"DCLK1",35268652,36631382,"13"
"SOHLH2",35668217,36714588,"13"
"CCDC169-SOHLH2",35668794,36797842,"13"
"CCDC169",35722008,36797840,"13"
"SPART",35801638,36870180,"13"
"CCNA1",35931520,36942870,"13"
"SERTM1",36174020,37197839,"13"
"RFXAP",36319222,37329104,"13"
"SMAD9",36344831,37420887,"13"
"ALG5",36449738,37500763,"13"
"EXOSC8",36498816,37525881,"13"
"SUPT20H",36509312,37559713,"13"
"CSNK1A1L",36603259,37605664,"13"
"POSTN",37062583,38098844,"13"
"TRPC4",37132063,38369802,"13"
"UFM1",37849849,38863619,"13"
"FREM2",38187077,39387131,"13"
"STOML3",38465925,39490859,"13"
"PROSER1",38509865,39538089,"13"
"NHLRC3",38538306,39550109,"13"
"LHFPL6",38709116,40103528,"13"
"COG6",39155627,40291665,"13"
"FOXO1",40055667,41166641,"13"
"MRPS31",40229128,41271190,"13"
"SLC25A15",40289412,41312460,"13"
"ELF1",40431924,41561440,"13"
"WBP4",40561509,41584006,"13"
"KBTBD6",40627569,41632802,"13"
"KBTBD7",40689834,41694569,"13"
"MTRF1",40716369,41763577,"13"
"NAA16",40811267,41877030,"13"
"RGCC",40957550,41970871,"13"
"VWA8",41066835,42461120,"13"
"DGKH",41540036,42756578,"13"
"AKAP11",41772152,42823261,"13"
"TNFSF11",42062736,43108013,"13"
"FAM216B",42281550,43291549,"13"
"EPSTI1",42386388,43492271,"13"
"DNAJC15",42523203,43614213,"13"
"ENOX1",42713130,44286972,"13"
"CCDC122",43323909,44379740,"13"
"LACC1",43379284,44393932,"13"
"SMIM2",43643150,44661257,"13"
"SERP2",43873665,44897714,"13"
"TSC22D1",43932143,45077147,"13"
"NUFIP1",44439249,45489471,"13"
"GPALPP1",44489529,45537669,"13"
"GTF2F2",44620510,45784893,"13"
"KCTD4",44692853,45701045,"13"
"TPT1",44833471,45841284,"13"
"SLC25A30",44893316,45918455,"13"
"COG3",44964898,46036701,"13"
"ERICH6B",45034522,46115739,"13"
"CBY2",45202320,46214559,"13"
"SIAH3",45277242,46351753,"13"
"ZC3H13",45454465,46552759,"13"
"CPB2",45553186,46605033,"13"
"LCP1",45625920,46711871,"13"
"LRRC63",45711928,46777115,"13"
"RUBCNL",45834681,46938190,"13"
"LRCH1",46053168,47253040,"13"
"ESD",46271256,47297420,"13"
"HTR2A",46331546,47397076,"13"
"SUCLA2",47245736,48537968,"13"
"NUDT15",47537726,48547221,"13"
